User,Date,timeslot_count
128,2024-01-03,21
128,2024-01-04,15
128,2024-01-05,17
128,2024-01-06,14
128,2024-01-07,21
128,2024-01-08,9
128,2024-01-09,22
128,2024-01-10,16
128,2024-01-11,18
128,2024-01-12,15
128,2024-01-13,16
128,2024-01-14,25
128,2024-01-15,24
128,2024-01-16,15
128,2024-01-17,20
128,2024-01-18,18
128,2024-01-19,26
128,2024-01-20,19
128,2024-01-21,20
128,2024-01-22,13
128,2024-01-23,23
128,2024-01-24,26
128,2024-01-25,20
128,2024-01-26,23
128,2024-01-27,19
128,2024-01-28,22
128,2024-01-29,15
128,2024-01-30,13
129,2024-01-01,17
129,2024-01-02,15
129,2024-01-03,17
129,2024-01-04,17
129,2024-01-05,15
129,2024-01-06,17
129,2024-01-07,22
129,2024-01-08,16
129,2024-01-09,16
129,2024-01-10,19
129,2024-01-11,21
129,2024-01-12,14
129,2024-01-13,18
129,2024-01-14,17
129,2024-01-15,24
129,2024-01-16,16
129,2024-01-17,19
129,2024-01-18,21
129,2024-01-19,19
129,2024-01-20,15
129,2024-01-21,21
129,2024-01-22,20
129,2024-01-23,19
129,2024-01-24,21
129,2024-01-25,16
129,2024-01-26,23
129,2024-01-27,21
129,2024-01-28,20
129,2024-01-29,21
129,2024-01-30,25
130,2024-01-01,16
130,2024-01-02,14
130,2024-01-03,17
130,2024-01-04,16
130,2024-01-05,16
130,2024-01-06,19
130,2024-01-07,16
130,2024-01-08,19
130,2024-01-09,19
130,2024-01-10,21
130,2024-01-11,15
130,2024-01-12,24
130,2024-01-13,16
130,2024-01-14,18
130,2024-01-15,20
130,2024-01-16,18
130,2024-01-17,19
130,2024-01-18,14
130,2024-01-19,16
130,2024-01-20,13
130,2024-01-21,15
130,2024-01-22,16
130,2024-01-23,16
130,2024-01-24,23
130,2024-01-25,20
130,2024-01-26,15
130,2024-01-27,22
130,2024-01-28,26
130,2024-01-29,17
130,2024-01-30,14
131,2024-01-01,21
131,2024-01-02,17
131,2024-01-03,19
131,2024-01-04,22
131,2024-01-05,19
131,2024-01-06,15
131,2024-01-07,18
131,2024-01-08,19
131,2024-01-09,28
131,2024-01-10,25
131,2024-01-11,13
131,2024-01-12,24
131,2024-01-13,24
131,2024-01-14,23
131,2024-01-15,24
131,2024-01-16,17
131,2024-01-17,19
131,2024-01-18,16
131,2024-01-19,14
131,2024-01-20,21
131,2024-01-21,19
131,2024-01-22,17
131,2024-01-23,22
131,2024-01-24,15
131,2024-01-25,20
131,2024-01-26,14
131,2024-01-27,19
131,2024-01-28,19
131,2024-01-29,20
131,2024-01-30,18
132,2024-01-01,11
132,2024-01-02,18
132,2024-01-03,21
132,2024-01-04,27
132,2024-01-05,16
132,2024-01-06,20
132,2024-01-07,19
132,2024-01-08,19
132,2024-01-09,23
132,2024-01-10,17
132,2024-01-11,20
132,2024-01-12,19
132,2024-01-13,23
132,2024-01-14,11
132,2024-01-15,14
132,2024-01-16,14
132,2024-01-17,19
132,2024-01-18,15
132,2024-01-19,23
132,2024-01-20,8
132,2024-01-21,17
132,2024-01-22,14
132,2024-01-23,16
132,2024-01-24,18
132,2024-01-25,26
132,2024-01-26,14
132,2024-01-27,19
132,2024-01-28,11
132,2024-01-29,19
132,2024-01-30,4
133,2024-01-01,17
133,2024-01-02,20
133,2024-01-03,17
133,2024-01-04,11
133,2024-01-05,25
133,2024-01-06,26
133,2024-01-07,12
133,2024-01-08,17
133,2024-01-09,28
133,2024-01-10,13
133,2024-01-11,13
133,2024-01-12,22
133,2024-01-13,11
133,2024-01-14,14
133,2024-01-15,17
133,2024-01-16,22
133,2024-01-17,18
133,2024-01-18,12
133,2024-01-19,21
133,2024-01-20,22
133,2024-01-21,18
133,2024-01-22,16
133,2024-01-23,20
133,2024-01-24,22
133,2024-01-25,22
133,2024-01-26,16
133,2024-01-27,21
133,2024-01-28,14
133,2024-01-29,8
133,2024-01-30,16
134,2024-01-01,18
134,2024-01-02,21
134,2024-01-03,16
134,2024-01-04,18
134,2024-01-05,18
134,2024-01-06,20
134,2024-01-07,18
134,2024-01-08,22
134,2024-01-09,24
134,2024-01-10,13
134,2024-01-11,17
134,2024-01-12,19
134,2024-01-13,16
134,2024-01-14,22
134,2024-01-15,16
134,2024-01-16,11
134,2024-01-17,15
134,2024-01-18,18
134,2024-01-19,20
134,2024-01-20,22
134,2024-01-21,19
134,2024-01-22,18
134,2024-01-23,22
134,2024-01-24,20
134,2024-01-25,22
134,2024-01-26,19
134,2024-01-27,14
134,2024-01-28,10
134,2024-01-29,22
134,2024-01-30,16
135,2024-01-01,20
135,2024-01-02,22
135,2024-01-03,20
135,2024-01-04,15
135,2024-01-05,14
135,2024-01-06,12
135,2024-01-07,19
135,2024-01-08,23
135,2024-01-09,22
135,2024-01-10,23
135,2024-01-11,18
135,2024-01-12,17
135,2024-01-13,11
135,2024-01-14,24
135,2024-01-15,14
135,2024-01-16,18
135,2024-01-17,25
135,2024-01-18,21
135,2024-01-19,16
135,2024-01-20,17
135,2024-01-21,21
135,2024-01-22,19
135,2024-01-23,18
135,2024-01-24,24
135,2024-01-25,15
135,2024-01-26,14
135,2024-01-27,16
135,2024-01-28,17
135,2024-01-29,20
135,2024-01-30,22
136,2024-01-01,14
136,2024-01-02,17
136,2024-01-03,15
136,2024-01-04,17
136,2024-01-05,14
136,2024-01-06,18
136,2024-01-07,23
136,2024-01-08,22
136,2024-01-09,22
136,2024-01-10,24
136,2024-01-11,23
136,2024-01-12,19
136,2024-01-13,15
136,2024-01-14,17
136,2024-01-15,21
136,2024-01-16,19
136,2024-01-17,18
136,2024-01-18,19
136,2024-01-19,21
136,2024-01-20,21
136,2024-01-21,18
136,2024-01-22,17
136,2024-01-23,16
136,2024-01-24,26
136,2024-01-25,20
136,2024-01-26,23
136,2024-01-27,19
136,2024-01-28,19
136,2024-01-29,19
136,2024-01-30,23
137,2024-01-01,23
137,2024-01-02,23
137,2024-01-03,22
137,2024-01-04,8
137,2024-01-05,15
137,2024-01-06,23
137,2024-01-07,25
137,2024-01-08,17
137,2024-01-09,17
137,2024-01-10,20
137,2024-01-11,21
137,2024-01-12,19
137,2024-01-13,20
137,2024-01-14,17
137,2024-01-15,22
137,2024-01-16,23
137,2024-01-17,23
137,2024-01-18,23
137,2024-01-19,13
137,2024-01-20,12
137,2024-01-21,20
137,2024-01-22,17
137,2024-01-23,22
137,2024-01-24,19
137,2024-01-25,15
137,2024-01-26,13
137,2024-01-27,20
137,2024-01-28,19
137,2024-01-29,11
137,2024-01-30,17
138,2024-01-01,17
138,2024-01-02,17
138,2024-01-03,22
138,2024-01-04,13
138,2024-01-05,21
138,2024-01-06,22
138,2024-01-07,18
138,2024-01-08,20
138,2024-01-09,19
138,2024-01-10,21
138,2024-01-11,21
138,2024-01-12,22
138,2024-01-13,14
138,2024-01-14,15
138,2024-01-15,15
138,2024-01-16,10
138,2024-01-17,21
138,2024-01-18,16
138,2024-01-19,20
138,2024-01-20,17
138,2024-01-21,16
138,2024-01-22,15
138,2024-01-23,29
138,2024-01-24,22
138,2024-01-25,18
138,2024-01-26,20
138,2024-01-27,22
138,2024-01-28,17
138,2024-01-29,11
138,2024-01-30,19
139,2024-01-01,15
139,2024-01-02,18
139,2024-01-03,19
139,2024-01-04,20
139,2024-01-05,22
139,2024-01-06,17
139,2024-01-07,17
139,2024-01-08,25
139,2024-01-09,14
139,2024-01-10,17
139,2024-01-11,18
139,2024-01-12,19
139,2024-01-13,23
139,2024-01-14,19
139,2024-01-15,21
139,2024-01-16,23
139,2024-01-17,17
139,2024-01-18,22
139,2024-01-19,14
139,2024-01-20,19
139,2024-01-21,16
139,2024-01-22,16
139,2024-01-23,15
139,2024-01-24,11
139,2024-01-25,19
139,2024-01-26,22
139,2024-01-27,23
139,2024-01-28,16
139,2024-01-29,17
139,2024-01-30,21
140,2024-01-01,14
140,2024-01-02,16
140,2024-01-03,22
140,2024-01-04,15
140,2024-01-05,11
140,2024-01-06,24
140,2024-01-07,20
140,2024-01-08,19
140,2024-01-09,23
140,2024-01-10,24
140,2024-01-11,18
140,2024-01-12,17
140,2024-01-13,16
140,2024-01-14,19
140,2024-01-15,17
140,2024-01-16,25
140,2024-01-17,18
140,2024-01-18,22
140,2024-01-19,20
140,2024-01-20,21
140,2024-01-21,19
140,2024-01-22,20
140,2024-01-23,20
140,2024-01-24,20
140,2024-01-25,18
140,2024-01-26,16
140,2024-01-27,16
140,2024-01-28,26
140,2024-01-29,22
140,2024-01-30,14
141,2024-01-01,22
141,2024-01-02,20
141,2024-01-03,18
141,2024-01-04,26
141,2024-01-05,20
141,2024-01-06,22
141,2024-01-07,20
141,2024-01-08,16
141,2024-01-09,23
141,2024-01-10,11
141,2024-01-11,19
141,2024-01-12,17
141,2024-01-13,22
141,2024-01-14,26
141,2024-01-15,16
141,2024-01-16,23
141,2024-01-17,23
141,2024-01-18,24
141,2024-01-19,23
141,2024-01-20,19
141,2024-01-21,27
141,2024-01-22,16
141,2024-01-23,17
141,2024-01-24,19
141,2024-01-25,15
141,2024-01-26,17
141,2024-01-27,18
141,2024-01-28,13
141,2024-01-29,23
141,2024-01-30,20
142,2024-01-01,22
142,2024-01-02,18
142,2024-01-03,12
142,2024-01-04,17
142,2024-01-05,19
142,2024-01-06,19
142,2024-01-07,16
142,2024-01-08,19
142,2024-01-09,17
142,2024-01-10,19
142,2024-01-11,20
142,2024-01-12,21
142,2024-01-13,11
142,2024-01-14,16
142,2024-01-15,14
142,2024-01-16,22
142,2024-01-17,18
142,2024-01-18,19
142,2024-01-19,16
142,2024-01-20,22
142,2024-01-21,20
142,2024-01-22,16
142,2024-01-23,15
142,2024-01-24,18
142,2024-01-25,17
142,2024-01-26,14
142,2024-01-27,14
142,2024-01-28,19
142,2024-01-29,24
142,2024-01-30,21
143,2024-01-01,21
143,2024-01-02,18
143,2024-01-03,20
143,2024-01-04,19
143,2024-01-05,20
143,2024-01-06,16
143,2024-01-07,14
143,2024-01-08,16
143,2024-01-09,21
143,2024-01-10,11
143,2024-01-11,13
143,2024-01-12,14
143,2024-01-13,25
143,2024-01-14,22
143,2024-01-15,14
143,2024-01-16,18
143,2024-01-17,16
143,2024-01-18,20
143,2024-01-19,17
143,2024-01-20,14
143,2024-01-21,19
143,2024-01-22,17
143,2024-01-23,17
143,2024-01-24,17
143,2024-01-25,16
143,2024-01-26,21
143,2024-01-27,20
143,2024-01-28,16
143,2024-01-29,16
143,2024-01-30,20
144,2024-01-01,12
144,2024-01-02,29
144,2024-01-03,14
144,2024-01-04,15
144,2024-01-05,15
144,2024-01-06,11
144,2024-01-07,14
144,2024-01-08,19
144,2024-01-09,21
144,2024-01-10,13
144,2024-01-11,16
144,2024-01-12,22
144,2024-01-13,19
144,2024-01-14,11
144,2024-01-15,26
144,2024-01-16,20
144,2024-01-17,17
144,2024-01-18,17
144,2024-01-19,20
144,2024-01-20,16
144,2024-01-21,25
144,2024-01-22,14
144,2024-01-23,12
144,2024-01-24,18
144,2024-01-25,20
144,2024-01-26,18
144,2024-01-27,15
144,2024-01-28,20
144,2024-01-29,17
144,2024-01-30,16
145,2024-01-01,23
145,2024-01-02,19
145,2024-01-03,19
145,2024-01-04,19
145,2024-01-05,17
145,2024-01-06,20
145,2024-01-07,29
145,2024-01-08,15
145,2024-01-09,22
145,2024-01-10,22
145,2024-01-11,17
145,2024-01-12,16
145,2024-01-13,20
145,2024-01-14,16
145,2024-01-15,20
145,2024-01-16,19
145,2024-01-17,21
145,2024-01-18,20
145,2024-01-19,16
145,2024-01-20,19
145,2024-01-21,20
145,2024-01-22,18
145,2024-01-23,21
145,2024-01-24,21
145,2024-01-25,21
145,2024-01-26,18
145,2024-01-27,11
145,2024-01-28,15
145,2024-01-29,15
145,2024-01-30,16
146,2024-01-01,24
146,2024-01-02,21
146,2024-01-03,18
146,2024-01-04,17
146,2024-01-05,21
146,2024-01-06,19
146,2024-01-07,19
146,2024-01-08,15
146,2024-01-09,18
146,2024-01-10,22
146,2024-01-11,17
146,2024-01-12,22
146,2024-01-13,21
146,2024-01-14,20
146,2024-01-15,18
146,2024-01-16,20
146,2024-01-17,19
146,2024-01-18,16
146,2024-01-19,27
146,2024-01-20,18
146,2024-01-21,21
146,2024-01-22,23
146,2024-01-23,17
146,2024-01-24,17
146,2024-01-25,13
146,2024-01-26,23
146,2024-01-27,11
146,2024-01-28,22
146,2024-01-29,24
146,2024-01-30,22
147,2024-01-01,21
147,2024-01-02,26
147,2024-01-03,20
147,2024-01-04,15
147,2024-01-05,19
147,2024-01-06,20
147,2024-01-07,11
147,2024-01-08,13
147,2024-01-09,14
147,2024-01-10,16
147,2024-01-11,13
147,2024-01-12,17
147,2024-01-13,24
147,2024-01-14,23
147,2024-01-15,15
147,2024-01-16,18
147,2024-01-17,19
147,2024-01-18,17
147,2024-01-19,15
147,2024-01-20,18
147,2024-01-21,24
147,2024-01-22,18
147,2024-01-23,20
147,2024-01-24,14
147,2024-01-25,16
147,2024-01-26,16
147,2024-01-27,15
147,2024-01-28,18
147,2024-01-29,20
147,2024-01-30,24
148,2024-01-01,11
148,2024-01-02,22
148,2024-01-03,16
148,2024-01-04,16
148,2024-01-05,14
148,2024-01-06,17
148,2024-01-07,9
148,2024-01-08,15
148,2024-01-09,12
148,2024-01-10,20
148,2024-01-11,21
148,2024-01-12,14
148,2024-01-13,20
148,2024-01-14,16
148,2024-01-15,21
148,2024-01-16,22
148,2024-01-17,22
148,2024-01-18,17
148,2024-01-19,21
148,2024-01-20,19
148,2024-01-21,23
148,2024-01-22,19
148,2024-01-23,25
148,2024-01-24,22
148,2024-01-25,22
148,2024-01-26,15
148,2024-01-27,19
148,2024-01-28,16
148,2024-01-29,24
148,2024-01-30,21
149,2024-01-01,19
149,2024-01-02,18
149,2024-01-03,18
149,2024-01-04,14
149,2024-01-05,17
149,2024-01-06,15
149,2024-01-07,16
149,2024-01-08,19
149,2024-01-09,29
149,2024-01-10,17
149,2024-01-11,14
149,2024-01-12,10
149,2024-01-13,22
149,2024-01-14,18
149,2024-01-15,23
149,2024-01-16,26
149,2024-01-17,20
149,2024-01-18,15
149,2024-01-19,18
149,2024-01-20,12
149,2024-01-21,15
149,2024-01-22,18
149,2024-01-23,15
149,2024-01-24,20
149,2024-01-25,17
149,2024-01-26,17
149,2024-01-27,13
149,2024-01-28,25
149,2024-01-29,21
149,2024-01-30,19
150,2024-01-01,18
150,2024-01-02,27
150,2024-01-03,21
150,2024-01-04,17
150,2024-01-05,18
150,2024-01-06,20
150,2024-01-07,16
150,2024-01-08,16
150,2024-01-09,8
150,2024-01-10,18
150,2024-01-11,20
150,2024-01-12,19
150,2024-01-13,23
150,2024-01-14,20
150,2024-01-15,20
150,2024-01-16,17
150,2024-01-17,18
150,2024-01-18,30
150,2024-01-19,21
150,2024-01-20,19
150,2024-01-21,17
150,2024-01-22,20
150,2024-01-23,21
150,2024-01-24,20
150,2024-01-25,21
150,2024-01-26,20
150,2024-01-27,14
150,2024-01-28,23
150,2024-01-29,20
150,2024-01-30,19
151,2024-01-01,12
151,2024-01-02,18
151,2024-01-03,15
151,2024-01-04,14
151,2024-01-05,19
151,2024-01-06,15
151,2024-01-07,19
151,2024-01-08,15
151,2024-01-09,20
151,2024-01-10,19
151,2024-01-11,17
151,2024-01-12,18
151,2024-01-13,24
151,2024-01-14,17
151,2024-01-15,18
151,2024-01-16,15
151,2024-01-17,15
151,2024-01-18,12
151,2024-01-19,24
151,2024-01-20,27
151,2024-01-21,15
151,2024-01-22,20
151,2024-01-23,19
151,2024-01-24,18
151,2024-01-25,18
151,2024-01-26,20
151,2024-01-27,27
151,2024-01-28,18
151,2024-01-29,25
151,2024-01-30,14
152,2024-01-01,16
152,2024-01-02,21
152,2024-01-03,26
152,2024-01-04,19
152,2024-01-05,12
152,2024-01-06,17
152,2024-01-07,16
152,2024-01-08,19
152,2024-01-09,15
152,2024-01-10,17
152,2024-01-11,19
152,2024-01-12,16
152,2024-01-13,13
152,2024-01-14,17
152,2024-01-15,16
152,2024-01-16,19
152,2024-01-17,17
152,2024-01-18,22
152,2024-01-19,21
152,2024-01-20,17
152,2024-01-21,21
152,2024-01-22,15
152,2024-01-23,17
152,2024-01-24,24
152,2024-01-25,21
152,2024-01-26,18
152,2024-01-27,16
152,2024-01-28,16
152,2024-01-29,15
152,2024-01-30,23
153,2024-01-01,14
153,2024-01-02,19
153,2024-01-03,16
153,2024-01-04,13
153,2024-01-05,17
153,2024-01-06,18
153,2024-01-07,14
153,2024-01-08,13
153,2024-01-09,20
153,2024-01-10,17
153,2024-01-11,25
153,2024-01-12,20
153,2024-01-13,11
153,2024-01-14,23
153,2024-01-15,26
153,2024-01-16,10
153,2024-01-17,25
153,2024-01-18,14
153,2024-01-19,14
153,2024-01-20,19
153,2024-01-21,19
153,2024-01-22,21
153,2024-01-23,22
153,2024-01-24,18
153,2024-01-25,21
153,2024-01-26,26
153,2024-01-27,17
153,2024-01-28,26
153,2024-01-29,16
153,2024-01-30,13
154,2024-01-01,17
154,2024-01-02,24
154,2024-01-03,11
154,2024-01-04,25
154,2024-01-05,26
154,2024-01-06,15
154,2024-01-07,26
154,2024-01-08,19
154,2024-01-09,16
154,2024-01-10,19
154,2024-01-11,15
154,2024-01-12,21
154,2024-01-13,15
154,2024-01-14,20
154,2024-01-15,24
154,2024-01-16,25
154,2024-01-17,20
154,2024-01-18,12
154,2024-01-19,21
154,2024-01-20,18
154,2024-01-21,15
154,2024-01-22,19
154,2024-01-23,18
154,2024-01-24,21
154,2024-01-25,20
154,2024-01-26,16
154,2024-01-27,25
154,2024-01-28,23
154,2024-01-29,30
154,2024-01-30,21
155,2024-01-01,20
155,2024-01-02,19
155,2024-01-03,19
155,2024-01-04,22
155,2024-01-05,18
155,2024-01-06,24
155,2024-01-07,21
155,2024-01-08,19
155,2024-01-09,14
155,2024-01-10,17
155,2024-01-11,16
155,2024-01-12,16
155,2024-01-13,17
155,2024-01-14,24
155,2024-01-15,19
155,2024-01-16,11
155,2024-01-17,18
155,2024-01-18,19
155,2024-01-19,20
155,2024-01-20,13
155,2024-01-21,26
155,2024-01-22,16
155,2024-01-23,13
155,2024-01-24,13
155,2024-01-25,10
155,2024-01-26,26
155,2024-01-27,14
155,2024-01-28,19
155,2024-01-29,17
155,2024-01-30,19
156,2024-01-01,18
156,2024-01-02,20
156,2024-01-03,23
156,2024-01-04,15
156,2024-01-05,24
156,2024-01-06,24
156,2024-01-07,23
156,2024-01-08,25
156,2024-01-09,14
156,2024-01-10,17
156,2024-01-11,19
156,2024-01-12,26
156,2024-01-13,20
156,2024-01-14,19
156,2024-01-15,15
156,2024-01-16,18
156,2024-01-17,18
156,2024-01-18,12
156,2024-01-19,19
156,2024-01-20,23
156,2024-01-21,23
156,2024-01-22,15
156,2024-01-23,22
156,2024-01-24,22
156,2024-01-25,22
156,2024-01-26,19
156,2024-01-27,18
156,2024-01-28,19
156,2024-01-29,19
156,2024-01-30,18
157,2024-01-01,15
157,2024-01-02,11
157,2024-01-03,24
157,2024-01-04,29
157,2024-01-05,17
157,2024-01-06,24
157,2024-01-07,19
157,2024-01-08,11
157,2024-01-09,27
157,2024-01-10,20
157,2024-01-11,22
157,2024-01-12,17
157,2024-01-13,12
157,2024-01-14,19
157,2024-01-15,19
157,2024-01-16,14
157,2024-01-17,14
157,2024-01-18,17
157,2024-01-19,19
157,2024-01-20,23
157,2024-01-21,17
157,2024-01-22,23
157,2024-01-23,19
157,2024-01-24,21
157,2024-01-25,17
157,2024-01-26,25
157,2024-01-27,23
157,2024-01-28,25
157,2024-01-29,24
157,2024-01-30,20
158,2024-01-01,15
158,2024-01-02,18
158,2024-01-03,24
158,2024-01-04,21
158,2024-01-05,21
158,2024-01-06,15
158,2024-01-07,19
158,2024-01-08,18
158,2024-01-09,18
158,2024-01-10,18
158,2024-01-11,17
158,2024-01-12,21
158,2024-01-13,16
158,2024-01-14,25
158,2024-01-15,19
158,2024-01-16,21
158,2024-01-17,17
158,2024-01-18,14
158,2024-01-19,19
158,2024-01-20,23
158,2024-01-21,22
158,2024-01-22,18
158,2024-01-23,27
158,2024-01-24,17
158,2024-01-25,16
158,2024-01-26,17
158,2024-01-27,19
158,2024-01-28,11
158,2024-01-29,16
158,2024-01-30,18
159,2024-01-01,17
159,2024-01-02,17
159,2024-01-03,18
159,2024-01-04,24
159,2024-01-05,15
159,2024-01-06,16
159,2024-01-07,16
159,2024-01-08,29
159,2024-01-09,13
159,2024-01-10,15
159,2024-01-11,16
159,2024-01-12,11
159,2024-01-13,25
159,2024-01-14,16
159,2024-01-15,15
159,2024-01-16,14
159,2024-01-17,23
159,2024-01-18,18
159,2024-01-19,18
159,2024-01-20,19
159,2024-01-21,20
159,2024-01-22,16
159,2024-01-23,20
159,2024-01-24,16
159,2024-01-25,13
159,2024-01-26,29
159,2024-01-27,14
159,2024-01-28,14
159,2024-01-29,17
159,2024-01-30,22
160,2024-01-01,22
160,2024-01-02,23
160,2024-01-03,17
160,2024-01-04,14
160,2024-01-05,18
160,2024-01-06,20
160,2024-01-07,12
160,2024-01-08,15
160,2024-01-09,22
160,2024-01-10,22
160,2024-01-11,22
160,2024-01-12,17
160,2024-01-13,19
160,2024-01-14,16
160,2024-01-15,16
160,2024-01-16,23
160,2024-01-17,14
160,2024-01-18,17
160,2024-01-19,17
160,2024-01-20,22
160,2024-01-21,16
160,2024-01-22,17
160,2024-01-23,19
160,2024-01-24,20
160,2024-01-25,28
160,2024-01-26,14
160,2024-01-27,24
160,2024-01-28,22
160,2024-01-29,20
160,2024-01-30,14
161,2024-01-01,17
161,2024-01-02,14
161,2024-01-03,19
161,2024-01-04,21
161,2024-01-05,15
161,2024-01-06,20
161,2024-01-07,9
161,2024-01-08,25
161,2024-01-09,14
161,2024-01-10,26
161,2024-01-11,24
161,2024-01-12,26
161,2024-01-13,19
161,2024-01-14,17
161,2024-01-15,21
161,2024-01-16,12
161,2024-01-17,21
161,2024-01-18,16
161,2024-01-19,22
161,2024-01-20,19
161,2024-01-21,13
161,2024-01-22,19
161,2024-01-23,22
161,2024-01-24,19
161,2024-01-25,18
161,2024-01-26,19
161,2024-01-27,23
161,2024-01-28,16
161,2024-01-29,18
161,2024-01-30,16
162,2024-01-01,20
162,2024-01-02,24
162,2024-01-03,17
162,2024-01-04,16
162,2024-01-05,13
162,2024-01-06,16
162,2024-01-07,13
162,2024-01-08,19
162,2024-01-09,17
162,2024-01-10,23
162,2024-01-11,19
162,2024-01-12,23
162,2024-01-13,13
162,2024-01-14,16
162,2024-01-15,13
162,2024-01-16,15
162,2024-01-17,18
162,2024-01-18,11
162,2024-01-19,18
162,2024-01-20,20
162,2024-01-21,21
162,2024-01-22,16
162,2024-01-23,13
162,2024-01-24,16
162,2024-01-25,17
162,2024-01-26,23
162,2024-01-27,24
162,2024-01-28,15
162,2024-01-29,16
162,2024-01-30,20
163,2024-01-01,15
163,2024-01-02,24
163,2024-01-03,21
163,2024-01-04,20
163,2024-01-05,19
163,2024-01-06,21
163,2024-01-07,21
163,2024-01-08,21
163,2024-01-09,15
163,2024-01-10,17
163,2024-01-11,16
163,2024-01-12,16
163,2024-01-13,24
163,2024-01-14,18
163,2024-01-15,13
163,2024-01-16,24
163,2024-01-17,21
163,2024-01-18,19
163,2024-01-19,14
163,2024-01-20,13
163,2024-01-21,17
163,2024-01-22,17
163,2024-01-23,19
163,2024-01-24,14
163,2024-01-25,12
163,2024-01-26,13
163,2024-01-27,20
163,2024-01-28,17
163,2024-01-29,10
163,2024-01-30,20
164,2024-01-01,23
164,2024-01-02,23
164,2024-01-03,20
164,2024-01-04,20
164,2024-01-05,16
164,2024-01-06,17
164,2024-01-07,20
164,2024-01-08,16
164,2024-01-09,18
164,2024-01-10,19
164,2024-01-11,19
164,2024-01-12,26
164,2024-01-13,29
164,2024-01-14,15
164,2024-01-15,14
164,2024-01-16,16
164,2024-01-17,16
164,2024-01-18,26
164,2024-01-19,20
164,2024-01-20,24
164,2024-01-21,24
164,2024-01-22,18
164,2024-01-23,15
164,2024-01-24,21
164,2024-01-25,14
164,2024-01-26,16
164,2024-01-27,19
164,2024-01-28,23
164,2024-01-29,13
164,2024-01-30,21
165,2024-01-01,18
165,2024-01-02,18
165,2024-01-03,17
165,2024-01-04,17
165,2024-01-05,16
165,2024-01-06,18
165,2024-01-07,11
165,2024-01-08,23
165,2024-01-09,18
165,2024-01-10,22
165,2024-01-11,25
165,2024-01-12,12
165,2024-01-13,17
165,2024-01-14,20
165,2024-01-15,19
165,2024-01-16,30
165,2024-01-17,14
165,2024-01-18,19
165,2024-01-19,15
165,2024-01-20,21
165,2024-01-21,13
165,2024-01-22,21
165,2024-01-23,24
165,2024-01-24,20
165,2024-01-25,16
165,2024-01-26,18
165,2024-01-27,14
165,2024-01-28,25
165,2024-01-29,16
165,2024-01-30,14
166,2024-01-01,19
166,2024-01-02,12
166,2024-01-03,15
166,2024-01-04,12
166,2024-01-05,19
166,2024-01-06,19
166,2024-01-07,18
166,2024-01-08,21
166,2024-01-09,19
166,2024-01-10,23
166,2024-01-11,19
166,2024-01-12,21
166,2024-01-13,12
166,2024-01-14,19
166,2024-01-15,13
166,2024-01-16,17
166,2024-01-17,16
166,2024-01-18,24
166,2024-01-19,20
166,2024-01-20,20
166,2024-01-21,17
166,2024-01-22,23
166,2024-01-23,8
166,2024-01-24,17
166,2024-01-25,10
166,2024-01-26,15
166,2024-01-27,17
166,2024-01-28,18
166,2024-01-29,24
166,2024-01-30,22
167,2024-01-01,21
167,2024-01-02,19
167,2024-01-03,22
167,2024-01-04,19
167,2024-01-05,22
167,2024-01-06,20
167,2024-01-07,19
167,2024-01-08,10
167,2024-01-09,23
167,2024-01-10,12
167,2024-01-11,20
167,2024-01-12,11
167,2024-01-13,18
167,2024-01-14,17
167,2024-01-15,29
167,2024-01-16,20
167,2024-01-17,17
167,2024-01-18,19
167,2024-01-19,25
167,2024-01-20,23
167,2024-01-21,19
167,2024-01-22,17
167,2024-01-23,9
167,2024-01-24,20
167,2024-01-25,18
167,2024-01-26,17
167,2024-01-27,19
167,2024-01-28,26
167,2024-01-29,18
167,2024-01-30,20
168,2024-01-01,21
168,2024-01-02,22
168,2024-01-03,13
168,2024-01-04,19
168,2024-01-05,20
168,2024-01-06,15
168,2024-01-07,10
168,2024-01-08,18
168,2024-01-09,21
168,2024-01-10,15
168,2024-01-11,16
168,2024-01-12,16
168,2024-01-13,21
168,2024-01-14,10
168,2024-01-15,22
168,2024-01-16,19
168,2024-01-17,20
168,2024-01-18,17
168,2024-01-19,26
168,2024-01-20,21
168,2024-01-21,23
168,2024-01-22,16
168,2024-01-23,18
168,2024-01-24,23
168,2024-01-25,21
168,2024-01-26,16
168,2024-01-27,22
168,2024-01-28,17
168,2024-01-29,19
168,2024-01-30,19
169,2024-01-01,16
169,2024-01-02,22
169,2024-01-03,26
169,2024-01-04,10
169,2024-01-05,24
169,2024-01-06,10
169,2024-01-07,23
169,2024-01-08,12
169,2024-01-09,25
169,2024-01-10,20
169,2024-01-11,11
169,2024-01-12,21
169,2024-01-13,22
169,2024-01-14,15
169,2024-01-15,27
169,2024-01-16,17
169,2024-01-17,16
169,2024-01-18,18
169,2024-01-19,26
169,2024-01-20,18
169,2024-01-21,18
169,2024-01-22,22
169,2024-01-23,24
169,2024-01-24,11
169,2024-01-25,20
169,2024-01-26,20
169,2024-01-27,15
169,2024-01-28,25
169,2024-01-29,16
169,2024-01-30,23
170,2024-01-01,18
170,2024-01-02,12
170,2024-01-03,25
170,2024-01-04,23
170,2024-01-05,22
170,2024-01-06,18
170,2024-01-07,15
170,2024-01-08,17
170,2024-01-09,16
170,2024-01-10,20
170,2024-01-11,25
170,2024-01-12,22
170,2024-01-13,10
