User,Date,toggle_count
128,2024-01-03,72
128,2024-01-04,80
128,2024-01-05,78
128,2024-01-06,84
128,2024-01-07,76
128,2024-01-08,89
128,2024-01-09,66
128,2024-01-10,86
128,2024-01-11,74
128,2024-01-12,88
128,2024-01-13,77
128,2024-01-14,68
128,2024-01-15,68
128,2024-01-16,76
128,2024-01-17,79
128,2024-01-18,81
128,2024-01-19,66
128,2024-01-20,74
128,2024-01-21,72
128,2024-01-22,79
128,2024-01-23,67
128,2024-01-24,61
128,2024-01-25,83
128,2024-01-26,70
128,2024-01-27,68
128,2024-01-28,73
128,2024-01-29,76
128,2024-01-30,85
129,2024-01-01,76
129,2024-01-02,77
129,2024-01-03,79
129,2024-01-04,80
129,2024-01-05,78
129,2024-01-06,76
129,2024-01-07,66
129,2024-01-08,87
129,2024-01-09,85
129,2024-01-10,70
129,2024-01-11,66
129,2024-01-12,92
129,2024-01-13,84
129,2024-01-14,70
129,2024-01-15,61
129,2024-01-16,82
129,2024-01-17,77
129,2024-01-18,79
129,2024-01-19,81
129,2024-01-20,74
129,2024-01-21,69
129,2024-01-22,72
129,2024-01-23,75
129,2024-01-24,68
129,2024-01-25,78
129,2024-01-26,68
129,2024-01-27,75
129,2024-01-28,77
129,2024-01-29,75
129,2024-01-30,72
130,2024-01-01,70
130,2024-01-02,89
130,2024-01-03,80
130,2024-01-04,76
130,2024-01-05,77
130,2024-01-06,80
130,2024-01-07,80
130,2024-01-08,78
130,2024-01-09,79
130,2024-01-10,76
130,2024-01-11,83
130,2024-01-12,62
130,2024-01-13,83
130,2024-01-14,80
130,2024-01-15,77
130,2024-01-16,81
130,2024-01-17,77
130,2024-01-18,84
130,2024-01-19,91
130,2024-01-20,81
130,2024-01-21,84
130,2024-01-22,80
130,2024-01-23,73
130,2024-01-24,60
130,2024-01-25,75
130,2024-01-26,79
130,2024-01-27,73
130,2024-01-28,66
130,2024-01-29,78
130,2024-01-30,84
131,2024-01-01,78
131,2024-01-02,92
131,2024-01-03,67
131,2024-01-04,69
131,2024-01-05,72
131,2024-01-06,76
131,2024-01-07,73
131,2024-01-08,74
131,2024-01-09,56
131,2024-01-10,61
131,2024-01-11,87
131,2024-01-12,61
131,2024-01-13,59
131,2024-01-14,62
131,2024-01-15,64
131,2024-01-16,76
131,2024-01-17,78
131,2024-01-18,80
131,2024-01-19,82
131,2024-01-20,67
131,2024-01-21,73
131,2024-01-22,77
131,2024-01-23,64
131,2024-01-24,83
131,2024-01-25,81
131,2024-01-26,77
131,2024-01-27,82
131,2024-01-28,71
131,2024-01-29,70
131,2024-01-30,82
132,2024-01-01,90
132,2024-01-02,70
132,2024-01-03,73
132,2024-01-04,60
132,2024-01-05,73
132,2024-01-06,72
132,2024-01-07,73
132,2024-01-08,75
132,2024-01-09,69
132,2024-01-10,79
132,2024-01-11,80
132,2024-01-12,77
132,2024-01-13,66
132,2024-01-14,103
132,2024-01-15,86
132,2024-01-16,85
132,2024-01-17,66
132,2024-01-18,82
132,2024-01-19,70
132,2024-01-20,99
132,2024-01-21,77
132,2024-01-22,85
132,2024-01-23,78
132,2024-01-24,74
132,2024-01-25,66
132,2024-01-26,80
132,2024-01-27,79
132,2024-01-28,92
132,2024-01-29,85
132,2024-01-30,100
133,2024-01-01,77
133,2024-01-02,72
133,2024-01-03,78
133,2024-01-04,96
133,2024-01-05,66
133,2024-01-06,65
133,2024-01-07,84
133,2024-01-08,73
133,2024-01-09,61
133,2024-01-10,85
133,2024-01-11,83
133,2024-01-12,71
133,2024-01-13,98
133,2024-01-14,86
133,2024-01-15,76
133,2024-01-16,61
133,2024-01-17,78
133,2024-01-18,80
133,2024-01-19,69
133,2024-01-20,69
133,2024-01-21,75
133,2024-01-22,80
133,2024-01-23,79
133,2024-01-24,75
133,2024-01-25,70
133,2024-01-26,80
133,2024-01-27,68
133,2024-01-28,79
133,2024-01-29,74
133,2024-01-30,84
134,2024-01-01,76
134,2024-01-02,61
134,2024-01-03,82
134,2024-01-04,80
134,2024-01-05,72
134,2024-01-06,76
134,2024-01-07,77
134,2024-01-08,71
134,2024-01-09,64
134,2024-01-10,85
134,2024-01-11,75
134,2024-01-12,68
134,2024-01-13,79
134,2024-01-14,72
134,2024-01-15,72
134,2024-01-16,87
134,2024-01-17,82
134,2024-01-18,73
134,2024-01-19,75
134,2024-01-20,64
134,2024-01-21,81
134,2024-01-22,74
134,2024-01-23,62
134,2024-01-24,76
134,2024-01-25,75
134,2024-01-26,73
134,2024-01-27,88
134,2024-01-28,80
134,2024-01-29,72
134,2024-01-30,78
135,2024-01-01,68
135,2024-01-02,69
135,2024-01-03,72
135,2024-01-04,77
135,2024-01-05,78
135,2024-01-06,82
135,2024-01-07,83
135,2024-01-08,77
135,2024-01-09,74
135,2024-01-10,66
135,2024-01-11,71
135,2024-01-12,80
135,2024-01-13,89
135,2024-01-14,68
135,2024-01-15,93
135,2024-01-16,89
135,2024-01-17,68
135,2024-01-18,64
135,2024-01-19,85
135,2024-01-20,75
135,2024-01-21,73
135,2024-01-22,84
135,2024-01-23,70
135,2024-01-24,71
135,2024-01-25,91
135,2024-01-26,78
135,2024-01-27,91
135,2024-01-28,76
135,2024-01-29,76
135,2024-01-30,63
136,2024-01-01,81
136,2024-01-02,78
136,2024-01-03,81
136,2024-01-04,78
136,2024-01-05,84
136,2024-01-06,78
136,2024-01-07,69
136,2024-01-08,65
136,2024-01-09,68
136,2024-01-10,66
136,2024-01-11,69
136,2024-01-12,72
136,2024-01-13,84
136,2024-01-14,83
136,2024-01-15,74
136,2024-01-16,78
136,2024-01-17,79
136,2024-01-18,79
136,2024-01-19,66
136,2024-01-20,61
136,2024-01-21,81
136,2024-01-22,81
136,2024-01-23,78
136,2024-01-24,66
136,2024-01-25,74
136,2024-01-26,65
136,2024-01-27,70
136,2024-01-28,72
136,2024-01-29,75
136,2024-01-30,65
137,2024-01-01,71
137,2024-01-02,73
137,2024-01-03,70
137,2024-01-04,95
137,2024-01-05,87
137,2024-01-06,65
137,2024-01-07,68
137,2024-01-08,75
137,2024-01-09,82
137,2024-01-10,69
137,2024-01-11,73
137,2024-01-12,73
137,2024-01-13,70
137,2024-01-14,79
137,2024-01-15,68
137,2024-01-16,72
137,2024-01-17,70
137,2024-01-18,64
137,2024-01-19,80
137,2024-01-20,83
137,2024-01-21,80
137,2024-01-22,73
137,2024-01-23,69
137,2024-01-24,82
137,2024-01-25,88
137,2024-01-26,84
137,2024-01-27,72
137,2024-01-28,90
137,2024-01-29,89
137,2024-01-30,77
138,2024-01-01,74
138,2024-01-02,78
138,2024-01-03,73
138,2024-01-04,91
138,2024-01-05,72
138,2024-01-06,74
138,2024-01-07,75
138,2024-01-08,67
138,2024-01-09,83
138,2024-01-10,73
138,2024-01-11,76
138,2024-01-12,60
138,2024-01-13,90
138,2024-01-14,82
138,2024-01-15,79
138,2024-01-16,99
138,2024-01-17,72
138,2024-01-18,77
138,2024-01-19,68
138,2024-01-20,73
138,2024-01-21,82
138,2024-01-22,79
138,2024-01-23,54
138,2024-01-24,75
138,2024-01-25,71
138,2024-01-26,79
138,2024-01-27,67
138,2024-01-28,79
138,2024-01-29,86
138,2024-01-30,73
139,2024-01-01,75
139,2024-01-02,86
139,2024-01-03,70
139,2024-01-04,75
139,2024-01-05,66
139,2024-01-06,73
139,2024-01-07,68
139,2024-01-08,65
139,2024-01-09,88
139,2024-01-10,81
139,2024-01-11,76
139,2024-01-12,67
139,2024-01-13,73
139,2024-01-14,78
139,2024-01-15,69
139,2024-01-16,67
139,2024-01-17,77
139,2024-01-18,64
139,2024-01-19,88
139,2024-01-20,73
139,2024-01-21,85
139,2024-01-22,91
139,2024-01-23,80
139,2024-01-24,81
139,2024-01-25,78
139,2024-01-26,70
139,2024-01-27,59
139,2024-01-28,71
139,2024-01-29,85
139,2024-01-30,71
140,2024-01-01,75
140,2024-01-02,87
140,2024-01-03,72
140,2024-01-04,72
140,2024-01-05,82
140,2024-01-06,66
140,2024-01-07,72
140,2024-01-08,86
140,2024-01-09,71
140,2024-01-10,74
140,2024-01-11,71
140,2024-01-12,83
140,2024-01-13,69
140,2024-01-14,68
140,2024-01-15,77
140,2024-01-16,63
140,2024-01-17,70
140,2024-01-18,71
140,2024-01-19,70
140,2024-01-20,69
140,2024-01-21,81
140,2024-01-22,72
140,2024-01-23,76
140,2024-01-24,73
140,2024-01-25,70
140,2024-01-26,75
140,2024-01-27,82
140,2024-01-28,64
140,2024-01-29,69
140,2024-01-30,86
141,2024-01-01,66
141,2024-01-02,76
141,2024-01-03,70
141,2024-01-04,64
141,2024-01-05,61
141,2024-01-06,68
141,2024-01-07,77
141,2024-01-08,79
141,2024-01-09,64
141,2024-01-10,85
141,2024-01-11,69
141,2024-01-12,78
141,2024-01-13,73
141,2024-01-14,71
141,2024-01-15,80
141,2024-01-16,65
141,2024-01-17,77
141,2024-01-18,59
141,2024-01-19,67
141,2024-01-20,79
141,2024-01-21,61
141,2024-01-22,81
141,2024-01-23,77
141,2024-01-24,68
141,2024-01-25,78
141,2024-01-26,73
141,2024-01-27,78
141,2024-01-28,76
141,2024-01-29,64
141,2024-01-30,75
142,2024-01-01,67
142,2024-01-02,67
142,2024-01-03,88
142,2024-01-04,80
142,2024-01-05,73
142,2024-01-06,77
142,2024-01-07,82
142,2024-01-08,76
142,2024-01-09,76
142,2024-01-10,69
142,2024-01-11,75
142,2024-01-12,76
142,2024-01-13,87
142,2024-01-14,81
142,2024-01-15,82
142,2024-01-16,77
142,2024-01-17,78
142,2024-01-18,72
142,2024-01-19,81
142,2024-01-20,66
142,2024-01-21,75
142,2024-01-22,85
142,2024-01-23,73
142,2024-01-24,67
142,2024-01-25,81
142,2024-01-26,86
142,2024-01-27,86
142,2024-01-28,80
142,2024-01-29,62
142,2024-01-30,73
143,2024-01-01,76
143,2024-01-02,70
143,2024-01-03,72
143,2024-01-04,83
143,2024-01-05,76
143,2024-01-06,75
143,2024-01-07,87
143,2024-01-08,74
143,2024-01-09,70
143,2024-01-10,95
143,2024-01-11,85
143,2024-01-12,84
143,2024-01-13,66
143,2024-01-14,75
143,2024-01-15,81
143,2024-01-16,80
143,2024-01-17,84
143,2024-01-18,76
143,2024-01-19,80
143,2024-01-20,87
143,2024-01-21,72
143,2024-01-22,75
143,2024-01-23,85
143,2024-01-24,81
143,2024-01-25,82
143,2024-01-26,79
143,2024-01-27,73
143,2024-01-28,78
143,2024-01-29,78
143,2024-01-30,80
144,2024-01-01,93
144,2024-01-02,59
144,2024-01-03,83
144,2024-01-04,76
144,2024-01-05,81
144,2024-01-06,98
144,2024-01-07,89
144,2024-01-08,70
144,2024-01-09,71
144,2024-01-10,85
144,2024-01-11,80
144,2024-01-12,69
144,2024-01-13,69
144,2024-01-14,92
144,2024-01-15,61
144,2024-01-16,79
144,2024-01-17,79
144,2024-01-18,73
144,2024-01-19,69
144,2024-01-20,85
144,2024-01-21,69
144,2024-01-22,86
144,2024-01-23,102
144,2024-01-24,76
144,2024-01-25,69
144,2024-01-26,75
144,2024-01-27,84
144,2024-01-28,73
144,2024-01-29,76
144,2024-01-30,76
145,2024-01-01,71
145,2024-01-02,76
145,2024-01-03,64
145,2024-01-04,70
145,2024-01-05,82
145,2024-01-06,72
145,2024-01-07,55
145,2024-01-08,71
145,2024-01-09,75
145,2024-01-10,77
145,2024-01-11,82
145,2024-01-12,81
145,2024-01-13,79
145,2024-01-14,81
145,2024-01-15,63
145,2024-01-16,78
145,2024-01-17,74
145,2024-01-18,68
145,2024-01-19,84
145,2024-01-20,76
145,2024-01-21,76
145,2024-01-22,83
145,2024-01-23,71
145,2024-01-24,77
145,2024-01-25,69
145,2024-01-26,84
145,2024-01-27,89
145,2024-01-28,83
145,2024-01-29,78
145,2024-01-30,72
146,2024-01-01,70
146,2024-01-02,71
146,2024-01-03,76
146,2024-01-04,75
146,2024-01-05,72
146,2024-01-06,81
146,2024-01-07,69
146,2024-01-08,73
146,2024-01-09,77
146,2024-01-10,64
146,2024-01-11,81
146,2024-01-12,72
146,2024-01-13,79
146,2024-01-14,78
146,2024-01-15,79
146,2024-01-16,67
146,2024-01-17,79
146,2024-01-18,81
146,2024-01-19,68
146,2024-01-20,77
146,2024-01-21,66
146,2024-01-22,66
146,2024-01-23,72
146,2024-01-24,71
146,2024-01-25,79
146,2024-01-26,72
146,2024-01-27,89
146,2024-01-28,67
146,2024-01-29,68
146,2024-01-30,72
147,2024-01-01,78
147,2024-01-02,61
147,2024-01-03,73
147,2024-01-04,76
147,2024-01-05,75
147,2024-01-06,78
147,2024-01-07,94
147,2024-01-08,89
147,2024-01-09,96
147,2024-01-10,75
147,2024-01-11,89
147,2024-01-12,85
147,2024-01-13,76
147,2024-01-14,75
147,2024-01-15,79
147,2024-01-16,70
147,2024-01-17,73
147,2024-01-18,80
147,2024-01-19,91
147,2024-01-20,85
147,2024-01-21,63
147,2024-01-22,73
147,2024-01-23,69
147,2024-01-24,81
147,2024-01-25,74
147,2024-01-26,77
147,2024-01-27,85
147,2024-01-28,80
147,2024-01-29,75
147,2024-01-30,71
148,2024-01-01,91
148,2024-01-02,76
148,2024-01-03,86
148,2024-01-04,83
148,2024-01-05,84
148,2024-01-06,71
148,2024-01-07,93
148,2024-01-08,82
148,2024-01-09,97
148,2024-01-10,72
148,2024-01-11,83
148,2024-01-12,82
148,2024-01-13,75
148,2024-01-14,82
148,2024-01-15,69
148,2024-01-16,68
148,2024-01-17,66
148,2024-01-18,75
148,2024-01-19,73
148,2024-01-20,74
148,2024-01-21,62
148,2024-01-22,85
148,2024-01-23,69
148,2024-01-24,72
148,2024-01-25,69
148,2024-01-26,73
148,2024-01-27,68
148,2024-01-28,85
148,2024-01-29,64
148,2024-01-30,79
149,2024-01-01,74
149,2024-01-02,79
149,2024-01-03,67
149,2024-01-04,84
149,2024-01-05,83
149,2024-01-06,77
149,2024-01-07,84
149,2024-01-08,76
149,2024-01-09,55
149,2024-01-10,83
149,2024-01-11,83
149,2024-01-12,93
149,2024-01-13,72
149,2024-01-14,81
149,2024-01-15,64
149,2024-01-16,71
149,2024-01-17,82
149,2024-01-18,92
149,2024-01-19,71
149,2024-01-20,98
149,2024-01-21,83
149,2024-01-22,82
149,2024-01-23,75
149,2024-01-24,71
149,2024-01-25,81
149,2024-01-26,82
149,2024-01-27,89
149,2024-01-28,69
149,2024-01-29,71
149,2024-01-30,76
150,2024-01-01,75
150,2024-01-02,60
150,2024-01-03,67
150,2024-01-04,71
150,2024-01-05,73
150,2024-01-06,74
150,2024-01-07,73
150,2024-01-08,81
150,2024-01-09,87
150,2024-01-10,84
150,2024-01-11,78
150,2024-01-12,78
150,2024-01-13,64
150,2024-01-14,74
150,2024-01-15,83
150,2024-01-16,71
150,2024-01-17,91
150,2024-01-18,60
150,2024-01-19,75
150,2024-01-20,79
150,2024-01-21,79
150,2024-01-22,83
150,2024-01-23,73
150,2024-01-24,76
150,2024-01-25,76
150,2024-01-26,73
150,2024-01-27,75
150,2024-01-28,73
150,2024-01-29,73
150,2024-01-30,72
151,2024-01-01,92
151,2024-01-02,86
151,2024-01-03,84
151,2024-01-04,85
151,2024-01-05,74
151,2024-01-06,81
151,2024-01-07,69
151,2024-01-08,86
151,2024-01-09,85
151,2024-01-10,74
151,2024-01-11,76
151,2024-01-12,80
151,2024-01-13,74
151,2024-01-14,80
151,2024-01-15,82
151,2024-01-16,81
151,2024-01-17,76
151,2024-01-18,84
151,2024-01-19,65
151,2024-01-20,63
151,2024-01-21,85
151,2024-01-22,66
151,2024-01-23,71
151,2024-01-24,76
151,2024-01-25,78
151,2024-01-26,71
151,2024-01-27,58
151,2024-01-28,79
151,2024-01-29,61
151,2024-01-30,77
152,2024-01-01,79
152,2024-01-02,73
152,2024-01-03,56
152,2024-01-04,81
152,2024-01-05,98
152,2024-01-06,81
152,2024-01-07,80
152,2024-01-08,68
152,2024-01-09,82
152,2024-01-10,74
152,2024-01-11,81
152,2024-01-12,79
152,2024-01-13,84
152,2024-01-14,75
152,2024-01-15,74
152,2024-01-16,79
152,2024-01-17,84
152,2024-01-18,75
152,2024-01-19,67
152,2024-01-20,82
152,2024-01-21,76
152,2024-01-22,80
152,2024-01-23,80
152,2024-01-24,64
152,2024-01-25,81
152,2024-01-26,70
152,2024-01-27,81
152,2024-01-28,76
152,2024-01-29,77
152,2024-01-30,72
153,2024-01-01,84
153,2024-01-02,72
153,2024-01-03,85
153,2024-01-04,85
153,2024-01-05,79
153,2024-01-06,85
153,2024-01-07,75
153,2024-01-08,78
153,2024-01-09,74
153,2024-01-10,69
153,2024-01-11,66
153,2024-01-12,65
153,2024-01-13,95
153,2024-01-14,78
153,2024-01-15,70
153,2024-01-16,97
153,2024-01-17,61
153,2024-01-18,81
153,2024-01-19,83
153,2024-01-20,68
153,2024-01-21,74
153,2024-01-22,64
153,2024-01-23,67
153,2024-01-24,72
153,2024-01-25,73
153,2024-01-26,70
153,2024-01-27,73
153,2024-01-28,75
153,2024-01-29,82
153,2024-01-30,95
154,2024-01-01,77
154,2024-01-02,68
154,2024-01-03,83
154,2024-01-04,62
154,2024-01-05,60
154,2024-01-06,79
154,2024-01-07,63
154,2024-01-08,66
154,2024-01-09,76
154,2024-01-10,74
154,2024-01-11,82
154,2024-01-12,69
154,2024-01-13,87
154,2024-01-14,81
154,2024-01-15,71
154,2024-01-16,57
154,2024-01-17,68
154,2024-01-18,99
154,2024-01-19,74
154,2024-01-20,76
154,2024-01-21,88
154,2024-01-22,69
154,2024-01-23,76
154,2024-01-24,74
154,2024-01-25,74
154,2024-01-26,71
154,2024-01-27,65
154,2024-01-28,68
154,2024-01-29,60
154,2024-01-30,61
155,2024-01-01,70
155,2024-01-02,70
155,2024-01-03,78
155,2024-01-04,77
155,2024-01-05,78
155,2024-01-06,69
155,2024-01-07,67
155,2024-01-08,75
155,2024-01-09,87
155,2024-01-10,77
155,2024-01-11,82
155,2024-01-12,80
155,2024-01-13,78
155,2024-01-14,74
155,2024-01-15,69
155,2024-01-16,88
155,2024-01-17,80
155,2024-01-18,74
155,2024-01-19,73
155,2024-01-20,86
155,2024-01-21,73
155,2024-01-22,77
155,2024-01-23,81
155,2024-01-24,90
155,2024-01-25,94
155,2024-01-26,64
155,2024-01-27,90
155,2024-01-28,72
155,2024-01-29,85
155,2024-01-30,89
156,2024-01-01,79
156,2024-01-02,77
156,2024-01-03,69
156,2024-01-04,82
156,2024-01-05,73
156,2024-01-06,67
156,2024-01-07,63
156,2024-01-08,72
156,2024-01-09,81
156,2024-01-10,74
156,2024-01-11,78
156,2024-01-12,62
156,2024-01-13,73
156,2024-01-14,75
156,2024-01-15,77
156,2024-01-16,82
156,2024-01-17,73
156,2024-01-18,83
156,2024-01-19,78
156,2024-01-20,63
156,2024-01-21,74
156,2024-01-22,83
156,2024-01-23,71
156,2024-01-24,69
156,2024-01-25,64
156,2024-01-26,76
156,2024-01-27,73
156,2024-01-28,75
156,2024-01-29,77
156,2024-01-30,75
157,2024-01-01,78
157,2024-01-02,87
157,2024-01-03,67
157,2024-01-04,63
157,2024-01-05,76
157,2024-01-06,69
157,2024-01-07,73
157,2024-01-08,90
157,2024-01-09,58
157,2024-01-10,76
157,2024-01-11,69
157,2024-01-12,80
157,2024-01-13,85
157,2024-01-14,68
157,2024-01-15,75
157,2024-01-16,79
157,2024-01-17,89
157,2024-01-18,83
157,2024-01-19,76
157,2024-01-20,70
157,2024-01-21,74
157,2024-01-22,71
157,2024-01-23,77
157,2024-01-24,71
157,2024-01-25,79
157,2024-01-26,75
157,2024-01-27,63
157,2024-01-28,66
157,2024-01-29,68
157,2024-01-30,76
158,2024-01-01,71
158,2024-01-02,84
158,2024-01-03,69
158,2024-01-04,71
158,2024-01-05,80
158,2024-01-06,85
158,2024-01-07,72
158,2024-01-08,83
158,2024-01-09,78
158,2024-01-10,80
158,2024-01-11,81
158,2024-01-12,68
158,2024-01-13,84
158,2024-01-14,61
158,2024-01-15,75
158,2024-01-16,72
158,2024-01-17,68
158,2024-01-18,79
158,2024-01-19,79
158,2024-01-20,67
158,2024-01-21,73
158,2024-01-22,68
158,2024-01-23,71
158,2024-01-24,72
158,2024-01-25,76
158,2024-01-26,80
158,2024-01-27,76
158,2024-01-28,89
158,2024-01-29,81
158,2024-01-30,89
159,2024-01-01,80
159,2024-01-02,73
159,2024-01-03,74
159,2024-01-04,68
159,2024-01-05,83
159,2024-01-06,83
159,2024-01-07,69
159,2024-01-08,64
159,2024-01-09,84
159,2024-01-10,84
159,2024-01-11,83
159,2024-01-12,88
159,2024-01-13,65
159,2024-01-14,80
159,2024-01-15,92
159,2024-01-16,85
159,2024-01-17,70
159,2024-01-18,70
159,2024-01-19,72
159,2024-01-20,75
159,2024-01-21,73
159,2024-01-22,69
159,2024-01-23,74
159,2024-01-24,82
159,2024-01-25,82
159,2024-01-26,58
159,2024-01-27,97
159,2024-01-28,77
159,2024-01-29,84
159,2024-01-30,76
160,2024-01-01,73
160,2024-01-02,71
160,2024-01-03,83
160,2024-01-04,80
160,2024-01-05,81
160,2024-01-06,76
160,2024-01-07,92
160,2024-01-08,76
160,2024-01-09,76
160,2024-01-10,71
160,2024-01-11,65
160,2024-01-12,74
160,2024-01-13,76
160,2024-01-14,77
160,2024-01-15,84
160,2024-01-16,66
160,2024-01-17,75
160,2024-01-18,85
160,2024-01-19,70
160,2024-01-20,66
160,2024-01-21,79
160,2024-01-22,75
160,2024-01-23,70
160,2024-01-24,67
160,2024-01-25,59
160,2024-01-26,79
160,2024-01-27,74
160,2024-01-28,72
160,2024-01-29,71
160,2024-01-30,80
161,2024-01-01,76
161,2024-01-02,83
161,2024-01-03,76
161,2024-01-04,74
161,2024-01-05,77
161,2024-01-06,75
161,2024-01-07,99
161,2024-01-08,65
161,2024-01-09,85
161,2024-01-10,59
161,2024-01-11,62
161,2024-01-12,76
161,2024-01-13,79
161,2024-01-14,74
161,2024-01-15,74
161,2024-01-16,80
161,2024-01-17,74
161,2024-01-18,88
161,2024-01-19,81
161,2024-01-20,72
161,2024-01-21,77
161,2024-01-22,81
161,2024-01-23,75
161,2024-01-24,75
161,2024-01-25,77
161,2024-01-26,77
161,2024-01-27,71
161,2024-01-28,77
161,2024-01-29,78
161,2024-01-30,81
162,2024-01-01,77
162,2024-01-02,72
162,2024-01-03,77
162,2024-01-04,80
162,2024-01-05,87
162,2024-01-06,73
162,2024-01-07,77
162,2024-01-08,71
162,2024-01-09,80
162,2024-01-10,70
162,2024-01-11,73
162,2024-01-12,67
162,2024-01-13,93
162,2024-01-14,75
162,2024-01-15,81
162,2024-01-16,86
162,2024-01-17,85
162,2024-01-18,95
162,2024-01-19,81
162,2024-01-20,77
162,2024-01-21,76
162,2024-01-22,75
162,2024-01-23,83
162,2024-01-24,76
162,2024-01-25,85
162,2024-01-26,65
162,2024-01-27,66
162,2024-01-28,81
162,2024-01-29,85
162,2024-01-30,79
163,2024-01-01,84
163,2024-01-02,67
163,2024-01-03,69
163,2024-01-04,66
163,2024-01-05,78
163,2024-01-06,66
163,2024-01-07,68
163,2024-01-08,75
163,2024-01-09,93
163,2024-01-10,79
163,2024-01-11,83
163,2024-01-12,80
163,2024-01-13,74
163,2024-01-14,74
163,2024-01-15,90
163,2024-01-16,68
163,2024-01-17,71
163,2024-01-18,69
163,2024-01-19,85
163,2024-01-20,77
163,2024-01-21,83
163,2024-01-22,82
163,2024-01-23,75
163,2024-01-24,77
163,2024-01-25,90
163,2024-01-26,91
163,2024-01-27,77
163,2024-01-28,76
163,2024-01-29,91
163,2024-01-30,67
164,2024-01-01,65
164,2024-01-02,66
164,2024-01-03,68
164,2024-01-04,74
164,2024-01-05,89
164,2024-01-06,81
164,2024-01-07,71
164,2024-01-08,70
164,2024-01-09,85
164,2024-01-10,85
164,2024-01-11,75
164,2024-01-12,67
164,2024-01-13,53
164,2024-01-14,83
164,2024-01-15,90
164,2024-01-16,73
164,2024-01-17,78
164,2024-01-18,59
164,2024-01-19,69
164,2024-01-20,68
164,2024-01-21,64
164,2024-01-22,77
164,2024-01-23,83
164,2024-01-24,67
164,2024-01-25,79
164,2024-01-26,77
164,2024-01-27,74
164,2024-01-28,69
164,2024-01-29,81
164,2024-01-30,82
165,2024-01-01,81
165,2024-01-02,78
165,2024-01-03,71
165,2024-01-04,75
165,2024-01-05,79
165,2024-01-06,80
165,2024-01-07,90
165,2024-01-08,70
165,2024-01-09,83
165,2024-01-10,74
165,2024-01-11,63
165,2024-01-12,80
165,2024-01-13,69
165,2024-01-14,74
165,2024-01-15,75
165,2024-01-16,54
165,2024-01-17,80
165,2024-01-18,78
165,2024-01-19,78
165,2024-01-20,75
165,2024-01-21,86
165,2024-01-22,65
165,2024-01-23,68
165,2024-01-24,77
165,2024-01-25,72
165,2024-01-26,75
165,2024-01-27,95
165,2024-01-28,68
165,2024-01-29,78
165,2024-01-30,82
166,2024-01-01,80
166,2024-01-02,89
166,2024-01-03,82
166,2024-01-04,78
166,2024-01-05,76
166,2024-01-06,71
166,2024-01-07,71
166,2024-01-08,85
166,2024-01-09,73
166,2024-01-10,73
166,2024-01-11,78
166,2024-01-12,75
166,2024-01-13,86
166,2024-01-14,72
166,2024-01-15,79
166,2024-01-16,77
166,2024-01-17,81
166,2024-01-18,64
166,2024-01-19,78
166,2024-01-20,78
166,2024-01-21,82
166,2024-01-22,66
166,2024-01-23,82
166,2024-01-24,75
166,2024-01-25,92
166,2024-01-26,89
166,2024-01-27,81
166,2024-01-28,76
166,2024-01-29,79
166,2024-01-30,72
167,2024-01-01,70
167,2024-01-02,79
167,2024-01-03,68
167,2024-01-04,71
167,2024-01-05,72
167,2024-01-06,75
167,2024-01-07,67
167,2024-01-08,88
167,2024-01-09,65
167,2024-01-10,84
167,2024-01-11,76
167,2024-01-12,89
167,2024-01-13,71
167,2024-01-14,78
167,2024-01-15,60
167,2024-01-16,75
167,2024-01-17,73
167,2024-01-18,71
167,2024-01-19,65
167,2024-01-20,57
167,2024-01-21,82
167,2024-01-22,72
167,2024-01-23,85
167,2024-01-24,73
167,2024-01-25,75
167,2024-01-26,73
167,2024-01-27,76
167,2024-01-28,76
167,2024-01-29,81
167,2024-01-30,71
168,2024-01-01,81
168,2024-01-02,70
168,2024-01-03,82
168,2024-01-04,78
168,2024-01-05,81
168,2024-01-06,77
168,2024-01-07,82
168,2024-01-08,64
168,2024-01-09,68
168,2024-01-10,75
168,2024-01-11,79
168,2024-01-12,85
168,2024-01-13,81
168,2024-01-14,88
168,2024-01-15,70
168,2024-01-16,82
168,2024-01-17,69
168,2024-01-18,77
168,2024-01-19,59
168,2024-01-20,81
168,2024-01-21,64
168,2024-01-22,82
168,2024-01-23,82
168,2024-01-24,64
168,2024-01-25,66
168,2024-01-26,78
168,2024-01-27,70
168,2024-01-28,86
168,2024-01-29,62
168,2024-01-30,76
169,2024-01-01,69
169,2024-01-02,67
169,2024-01-03,59
169,2024-01-04,89
169,2024-01-05,63
169,2024-01-06,81
169,2024-01-07,69
169,2024-01-08,87
169,2024-01-09,66
169,2024-01-10,69
169,2024-01-11,77
169,2024-01-12,74
169,2024-01-13,75
169,2024-01-14,71
169,2024-01-15,66
169,2024-01-16,73
169,2024-01-17,76
169,2024-01-18,80
169,2024-01-19,65
169,2024-01-20,74
169,2024-01-21,71
169,2024-01-22,71
169,2024-01-23,78
169,2024-01-24,85
169,2024-01-25,70
169,2024-01-26,72
169,2024-01-27,74
169,2024-01-28,66
169,2024-01-29,81
169,2024-01-30,72
170,2024-01-01,76
170,2024-01-02,84
170,2024-01-03,72
170,2024-01-04,74
170,2024-01-05,69
170,2024-01-06,80
170,2024-01-07,81
170,2024-01-08,87
170,2024-01-09,77
170,2024-01-10,75
170,2024-01-11,60
170,2024-01-12,72
170,2024-01-13,94
