User,Date,bathroom_count
128,2024-01-03,0
128,2024-01-04,2
128,2024-01-05,0
128,2024-01-06,0
128,2024-01-07,0
128,2024-01-08,0
128,2024-01-09,0
128,2024-01-10,6
128,2024-01-11,4
128,2024-01-12,0
128,2024-01-13,0
128,2024-01-14,2
128,2024-01-15,0
128,2024-01-16,2
128,2024-01-17,2
128,2024-01-18,2
128,2024-01-19,0
128,2024-01-20,0
128,2024-01-21,4
128,2024-01-22,0
128,2024-01-23,2
128,2024-01-24,0
128,2024-01-25,2
128,2024-01-26,2
128,2024-01-27,0
128,2024-01-28,0
128,2024-01-29,2
128,2024-01-30,0
129,2024-01-01,5
129,2024-01-02,0
129,2024-01-03,0
129,2024-01-04,5
129,2024-01-05,4
129,2024-01-06,4
129,2024-01-07,2
129,2024-01-08,6
129,2024-01-09,2
129,2024-01-10,4
129,2024-01-11,2
129,2024-01-12,4
129,2024-01-13,2
129,2024-01-14,0
129,2024-01-15,2
129,2024-01-16,0
129,2024-01-17,2
129,2024-01-18,4
129,2024-01-19,2
129,2024-01-20,0
129,2024-01-21,0
129,2024-01-22,2
129,2024-01-23,0
129,2024-01-24,0
129,2024-01-25,4
129,2024-01-26,2
129,2024-01-27,0
129,2024-01-28,0
129,2024-01-29,2
129,2024-01-30,0
130,2024-01-01,2
130,2024-01-02,0
130,2024-01-03,0
130,2024-01-04,0
130,2024-01-05,4
130,2024-01-06,0
130,2024-01-07,0
130,2024-01-08,0
130,2024-01-09,2
130,2024-01-10,4
130,2024-01-11,0
130,2024-01-12,0
130,2024-01-13,6
130,2024-01-14,2
130,2024-01-15,2
130,2024-01-16,6
130,2024-01-17,0
130,2024-01-18,0
130,2024-01-19,2
130,2024-01-20,0
130,2024-01-21,6
130,2024-01-22,2
130,2024-01-23,0
130,2024-01-24,4
130,2024-01-25,0
130,2024-01-26,0
130,2024-01-27,0
130,2024-01-28,2
130,2024-01-29,2
130,2024-01-30,0
131,2024-01-01,0
131,2024-01-02,4
131,2024-01-03,0
131,2024-01-04,2
131,2024-01-05,2
131,2024-01-06,0
131,2024-01-07,0
131,2024-01-08,2
131,2024-01-09,0
131,2024-01-10,2
131,2024-01-11,2
131,2024-01-12,0
131,2024-01-13,2
131,2024-01-14,2
131,2024-01-15,2
131,2024-01-16,4
131,2024-01-17,4
131,2024-01-18,4
131,2024-01-19,2
131,2024-01-20,6
131,2024-01-21,0
131,2024-01-22,6
131,2024-01-23,0
131,2024-01-24,0
131,2024-01-25,0
131,2024-01-26,0
131,2024-01-27,2
131,2024-01-28,0
131,2024-01-29,8
131,2024-01-30,0
132,2024-01-01,2
132,2024-01-02,0
132,2024-01-03,0
132,2024-01-04,2
132,2024-01-05,0
132,2024-01-06,4
132,2024-01-07,0
132,2024-01-08,2
132,2024-01-09,2
132,2024-01-10,0
132,2024-01-11,0
132,2024-01-12,0
132,2024-01-13,0
132,2024-01-14,0
132,2024-01-15,3
132,2024-01-16,2
132,2024-01-17,0
132,2024-01-18,2
132,2024-01-19,0
132,2024-01-20,0
132,2024-01-21,2
132,2024-01-22,1
132,2024-01-23,4
132,2024-01-24,1
132,2024-01-25,2
132,2024-01-26,2
132,2024-01-27,2
132,2024-01-28,0
132,2024-01-29,0
132,2024-01-30,0
133,2024-01-01,0
133,2024-01-02,2
133,2024-01-03,4
133,2024-01-04,0
133,2024-01-05,0
133,2024-01-06,0
133,2024-01-07,0
133,2024-01-08,0
133,2024-01-09,0
133,2024-01-10,0
133,2024-01-11,2
133,2024-01-12,0
133,2024-01-13,2
133,2024-01-14,0
133,2024-01-15,0
133,2024-01-16,0
133,2024-01-17,0
133,2024-01-18,0
133,2024-01-19,2
133,2024-01-20,0
133,2024-01-21,2
133,2024-01-22,2
133,2024-01-23,3
133,2024-01-24,2
133,2024-01-25,0
133,2024-01-26,0
133,2024-01-27,2
133,2024-01-28,2
133,2024-01-29,4
133,2024-01-30,1
134,2024-01-01,0
134,2024-01-02,0
134,2024-01-03,0
134,2024-01-04,0
134,2024-01-05,2
134,2024-01-06,4
134,2024-01-07,0
134,2024-01-08,0
134,2024-01-09,0
134,2024-01-10,0
134,2024-01-11,1
134,2024-01-12,2
134,2024-01-13,4
134,2024-01-14,0
134,2024-01-15,0
134,2024-01-16,4
134,2024-01-17,2
134,2024-01-18,6
134,2024-01-19,2
134,2024-01-20,4
134,2024-01-21,2
134,2024-01-22,0
134,2024-01-23,0
134,2024-01-24,4
134,2024-01-25,0
134,2024-01-26,2
134,2024-01-27,0
134,2024-01-28,0
134,2024-01-29,2
134,2024-01-30,0
135,2024-01-01,2
135,2024-01-02,0
135,2024-01-03,0
135,2024-01-04,0
135,2024-01-05,2
135,2024-01-06,0
135,2024-01-07,2
135,2024-01-08,0
135,2024-01-09,4
135,2024-01-10,0
135,2024-01-11,2
135,2024-01-12,0
135,2024-01-13,0
135,2024-01-14,0
135,2024-01-15,0
135,2024-01-16,0
135,2024-01-17,0
135,2024-01-18,0
135,2024-01-19,0
135,2024-01-20,0
135,2024-01-21,2
135,2024-01-22,2
135,2024-01-23,2
135,2024-01-24,0
135,2024-01-25,0
135,2024-01-26,4
135,2024-01-27,4
135,2024-01-28,0
135,2024-01-29,4
135,2024-01-30,0
136,2024-01-01,0
136,2024-01-02,2
136,2024-01-03,0
136,2024-01-04,4
136,2024-01-05,4
136,2024-01-06,0
136,2024-01-07,2
136,2024-01-08,4
136,2024-01-09,2
136,2024-01-10,0
136,2024-01-11,2
136,2024-01-12,0
136,2024-01-13,2
136,2024-01-14,2
136,2024-01-15,0
136,2024-01-16,0
136,2024-01-17,2
136,2024-01-18,1
136,2024-01-19,4
136,2024-01-20,0
136,2024-01-21,0
136,2024-01-22,2
136,2024-01-23,0
136,2024-01-24,0
136,2024-01-25,2
136,2024-01-26,0
136,2024-01-27,0
136,2024-01-28,0
136,2024-01-29,0
136,2024-01-30,2
137,2024-01-01,2
137,2024-01-02,4
137,2024-01-03,4
137,2024-01-04,2
137,2024-01-05,4
137,2024-01-06,0
137,2024-01-07,0
137,2024-01-08,4
137,2024-01-09,2
137,2024-01-10,4
137,2024-01-11,0
137,2024-01-12,0
137,2024-01-13,2
137,2024-01-14,0
137,2024-01-15,0
137,2024-01-16,0
137,2024-01-17,2
137,2024-01-18,6
137,2024-01-19,2
137,2024-01-20,0
137,2024-01-21,0
137,2024-01-22,2
137,2024-01-23,3
137,2024-01-24,0
137,2024-01-25,0
137,2024-01-26,1
137,2024-01-27,2
137,2024-01-28,4
137,2024-01-29,0
137,2024-01-30,0
138,2024-01-01,0
138,2024-01-02,2
138,2024-01-03,4
138,2024-01-04,2
138,2024-01-05,1
138,2024-01-06,1
138,2024-01-07,6
138,2024-01-08,0
138,2024-01-09,4
138,2024-01-10,0
138,2024-01-11,0
138,2024-01-12,2
138,2024-01-13,0
138,2024-01-14,0
138,2024-01-15,0
138,2024-01-16,0
138,2024-01-17,2
138,2024-01-18,0
138,2024-01-19,0
138,2024-01-20,0
138,2024-01-21,2
138,2024-01-22,4
138,2024-01-23,2
138,2024-01-24,4
138,2024-01-25,2
138,2024-01-26,4
138,2024-01-27,0
138,2024-01-28,0
138,2024-01-29,4
138,2024-01-30,0
139,2024-01-01,0
139,2024-01-02,2
139,2024-01-03,2
139,2024-01-04,0
139,2024-01-05,0
139,2024-01-06,0
139,2024-01-07,0
139,2024-01-08,0
139,2024-01-09,0
139,2024-01-10,2
139,2024-01-11,0
139,2024-01-12,2
139,2024-01-13,0
139,2024-01-14,0
139,2024-01-15,2
139,2024-01-16,2
139,2024-01-17,2
139,2024-01-18,2
139,2024-01-19,0
139,2024-01-20,0
139,2024-01-21,0
139,2024-01-22,2
139,2024-01-23,4
139,2024-01-24,4
139,2024-01-25,0
139,2024-01-26,0
139,2024-01-27,0
139,2024-01-28,0
139,2024-01-29,2
139,2024-01-30,0
140,2024-01-01,0
140,2024-01-02,2
140,2024-01-03,0
140,2024-01-04,0
140,2024-01-05,2
140,2024-01-06,4
140,2024-01-07,0
140,2024-01-08,0
140,2024-01-09,0
140,2024-01-10,0
140,2024-01-11,0
140,2024-01-12,4
140,2024-01-13,0
140,2024-01-14,0
140,2024-01-15,2
140,2024-01-16,2
140,2024-01-17,0
140,2024-01-18,0
140,2024-01-19,2
140,2024-01-20,0
140,2024-01-21,0
140,2024-01-22,2
140,2024-01-23,0
140,2024-01-24,0
140,2024-01-25,0
140,2024-01-26,0
140,2024-01-27,0
140,2024-01-28,0
140,2024-01-29,2
140,2024-01-30,2
141,2024-01-01,2
141,2024-01-02,0
141,2024-01-03,0
141,2024-01-04,2
141,2024-01-05,0
141,2024-01-06,2
141,2024-01-07,2
141,2024-01-08,0
141,2024-01-09,0
141,2024-01-10,2
141,2024-01-11,2
141,2024-01-12,0
141,2024-01-13,4
141,2024-01-14,2
141,2024-01-15,0
141,2024-01-16,4
141,2024-01-17,1
141,2024-01-18,2
141,2024-01-19,0
141,2024-01-20,2
141,2024-01-21,0
141,2024-01-22,0
141,2024-01-23,2
141,2024-01-24,2
141,2024-01-25,0
141,2024-01-26,3
141,2024-01-27,0
141,2024-01-28,0
141,2024-01-29,2
141,2024-01-30,2
142,2024-01-01,0
142,2024-01-02,2
142,2024-01-03,2
142,2024-01-04,5
142,2024-01-05,4
142,2024-01-06,2
142,2024-01-07,0
142,2024-01-08,0
142,2024-01-09,1
142,2024-01-10,2
142,2024-01-11,0
142,2024-01-12,2
142,2024-01-13,0
142,2024-01-14,0
142,2024-01-15,2
142,2024-01-16,2
142,2024-01-17,2
142,2024-01-18,6
142,2024-01-19,2
142,2024-01-20,0
142,2024-01-21,2
142,2024-01-22,6
142,2024-01-23,2
142,2024-01-24,0
142,2024-01-25,0
142,2024-01-26,2
142,2024-01-27,2
142,2024-01-28,0
142,2024-01-29,0
142,2024-01-30,0
143,2024-01-01,0
143,2024-01-02,2
143,2024-01-03,4
143,2024-01-04,2
143,2024-01-05,0
143,2024-01-06,2
143,2024-01-07,0
143,2024-01-08,2
143,2024-01-09,2
143,2024-01-10,0
143,2024-01-11,0
143,2024-01-12,2
143,2024-01-13,2
143,2024-01-14,0
143,2024-01-15,1
143,2024-01-16,0
143,2024-01-17,0
143,2024-01-18,0
143,2024-01-19,0
143,2024-01-20,4
143,2024-01-21,2
143,2024-01-22,0
143,2024-01-23,4
143,2024-01-24,4
143,2024-01-25,2
143,2024-01-26,2
143,2024-01-27,2
143,2024-01-28,0
143,2024-01-29,0
143,2024-01-30,0
144,2024-01-01,4
144,2024-01-02,2
144,2024-01-03,0
144,2024-01-04,0
144,2024-01-05,5
144,2024-01-06,2
144,2024-01-07,4
144,2024-01-08,2
144,2024-01-09,4
144,2024-01-10,0
144,2024-01-11,1
144,2024-01-12,0
144,2024-01-13,0
144,2024-01-14,0
144,2024-01-15,0
144,2024-01-16,4
144,2024-01-17,4
144,2024-01-18,2
144,2024-01-19,0
144,2024-01-20,4
144,2024-01-21,0
144,2024-01-22,0
144,2024-01-23,0
144,2024-01-24,2
144,2024-01-25,2
144,2024-01-26,0
144,2024-01-27,0
144,2024-01-28,2
144,2024-01-29,2
144,2024-01-30,0
145,2024-01-01,4
145,2024-01-02,0
145,2024-01-03,2
145,2024-01-04,0
145,2024-01-05,0
145,2024-01-06,0
145,2024-01-07,1
145,2024-01-08,2
145,2024-01-09,2
145,2024-01-10,0
145,2024-01-11,4
145,2024-01-12,0
145,2024-01-13,4
145,2024-01-14,2
145,2024-01-15,4
145,2024-01-16,2
145,2024-01-17,0
145,2024-01-18,4
145,2024-01-19,2
145,2024-01-20,0
145,2024-01-21,0
145,2024-01-22,2
145,2024-01-23,0
145,2024-01-24,2
145,2024-01-25,0
145,2024-01-26,2
145,2024-01-27,2
145,2024-01-28,2
145,2024-01-29,0
145,2024-01-30,0
146,2024-01-01,3
146,2024-01-02,2
146,2024-01-03,0
146,2024-01-04,2
146,2024-01-05,0
146,2024-01-06,0
146,2024-01-07,0
146,2024-01-08,0
146,2024-01-09,2
146,2024-01-10,2
146,2024-01-11,4
146,2024-01-12,2
146,2024-01-13,0
146,2024-01-14,4
146,2024-01-15,0
146,2024-01-16,0
146,2024-01-17,6
146,2024-01-18,2
146,2024-01-19,0
146,2024-01-20,0
146,2024-01-21,0
146,2024-01-22,4
146,2024-01-23,2
146,2024-01-24,0
146,2024-01-25,0
146,2024-01-26,4
146,2024-01-27,2
146,2024-01-28,4
146,2024-01-29,0
146,2024-01-30,0
147,2024-01-01,0
147,2024-01-02,2
147,2024-01-03,0
147,2024-01-04,4
147,2024-01-05,0
147,2024-01-06,0
147,2024-01-07,2
147,2024-01-08,3
147,2024-01-09,1
147,2024-01-10,0
147,2024-01-11,4
147,2024-01-12,0
147,2024-01-13,1
147,2024-01-14,6
147,2024-01-15,0
147,2024-01-16,0
147,2024-01-17,0
147,2024-01-18,2
147,2024-01-19,0
147,2024-01-20,0
147,2024-01-21,4
147,2024-01-22,2
147,2024-01-23,4
147,2024-01-24,2
147,2024-01-25,2
147,2024-01-26,0
147,2024-01-27,2
147,2024-01-28,0
147,2024-01-29,0
147,2024-01-30,0
148,2024-01-01,2
148,2024-01-02,2
148,2024-01-03,0
148,2024-01-04,2
148,2024-01-05,0
148,2024-01-06,2
148,2024-01-07,0
148,2024-01-08,4
148,2024-01-09,0
148,2024-01-10,8
148,2024-01-11,2
148,2024-01-12,2
148,2024-01-13,2
148,2024-01-14,0
148,2024-01-15,0
148,2024-01-16,2
148,2024-01-17,2
148,2024-01-18,1
148,2024-01-19,2
148,2024-01-20,2
148,2024-01-21,2
148,2024-01-22,0
148,2024-01-23,2
148,2024-01-24,2
148,2024-01-25,0
148,2024-01-26,2
148,2024-01-27,0
148,2024-01-28,0
148,2024-01-29,0
148,2024-01-30,0
149,2024-01-01,0
149,2024-01-02,2
149,2024-01-03,0
149,2024-01-04,2
149,2024-01-05,2
149,2024-01-06,2
149,2024-01-07,0
149,2024-01-08,2
149,2024-01-09,4
149,2024-01-10,2
149,2024-01-11,0
149,2024-01-12,0
149,2024-01-13,0
149,2024-01-14,0
149,2024-01-15,2
149,2024-01-16,4
149,2024-01-17,4
149,2024-01-18,2
149,2024-01-19,0
149,2024-01-20,2
149,2024-01-21,0
149,2024-01-22,2
149,2024-01-23,2
149,2024-01-24,0
149,2024-01-25,2
149,2024-01-26,2
149,2024-01-27,2
149,2024-01-28,2
149,2024-01-29,4
149,2024-01-30,0
150,2024-01-01,0
150,2024-01-02,0
150,2024-01-03,0
150,2024-01-04,2
150,2024-01-05,2
150,2024-01-06,4
150,2024-01-07,0
150,2024-01-08,0
150,2024-01-09,0
150,2024-01-10,0
150,2024-01-11,2
150,2024-01-12,4
150,2024-01-13,2
150,2024-01-14,1
150,2024-01-15,4
150,2024-01-16,3
150,2024-01-17,0
150,2024-01-18,0
150,2024-01-19,4
150,2024-01-20,1
150,2024-01-21,2
150,2024-01-22,0
150,2024-01-23,3
150,2024-01-24,2
150,2024-01-25,1
150,2024-01-26,4
150,2024-01-27,0
150,2024-01-28,2
150,2024-01-29,0
150,2024-01-30,0
151,2024-01-01,1
151,2024-01-02,4
151,2024-01-03,2
151,2024-01-04,0
151,2024-01-05,2
151,2024-01-06,0
151,2024-01-07,0
151,2024-01-08,0
151,2024-01-09,0
151,2024-01-10,2
151,2024-01-11,4
151,2024-01-12,2
151,2024-01-13,2
151,2024-01-14,0
151,2024-01-15,2
151,2024-01-16,0
151,2024-01-17,0
151,2024-01-18,2
151,2024-01-19,0
151,2024-01-20,0
151,2024-01-21,2
151,2024-01-22,2
151,2024-01-23,0
151,2024-01-24,4
151,2024-01-25,2
151,2024-01-26,0
151,2024-01-27,2
151,2024-01-28,6
151,2024-01-29,6
151,2024-01-30,2
152,2024-01-01,0
152,2024-01-02,0
152,2024-01-03,0
152,2024-01-04,6
152,2024-01-05,2
152,2024-01-06,0
152,2024-01-07,0
152,2024-01-08,2
152,2024-01-09,0
152,2024-01-10,0
152,2024-01-11,0
152,2024-01-12,0
152,2024-01-13,4
152,2024-01-14,0
152,2024-01-15,2
152,2024-01-16,0
152,2024-01-17,0
152,2024-01-18,0
152,2024-01-19,4
152,2024-01-20,2
152,2024-01-21,0
152,2024-01-22,2
152,2024-01-23,10
152,2024-01-24,3
152,2024-01-25,0
152,2024-01-26,2
152,2024-01-27,6
152,2024-01-28,2
152,2024-01-29,2
152,2024-01-30,0
153,2024-01-01,2
153,2024-01-02,0
153,2024-01-03,0
153,2024-01-04,2
153,2024-01-05,0
153,2024-01-06,2
153,2024-01-07,0
153,2024-01-08,0
153,2024-01-09,2
153,2024-01-10,2
153,2024-01-11,0
153,2024-01-12,0
153,2024-01-13,2
153,2024-01-14,0
153,2024-01-15,0
153,2024-01-16,4
153,2024-01-17,2
153,2024-01-18,4
153,2024-01-19,0
153,2024-01-20,0
153,2024-01-21,0
153,2024-01-22,2
153,2024-01-23,2
153,2024-01-24,2
153,2024-01-25,0
153,2024-01-26,2
153,2024-01-27,0
153,2024-01-28,5
153,2024-01-29,0
153,2024-01-30,0
154,2024-01-01,2
154,2024-01-02,0
154,2024-01-03,2
154,2024-01-04,2
154,2024-01-05,0
154,2024-01-06,0
154,2024-01-07,2
154,2024-01-08,2
154,2024-01-09,0
154,2024-01-10,3
154,2024-01-11,4
154,2024-01-12,1
154,2024-01-13,0
154,2024-01-14,0
154,2024-01-15,0
154,2024-01-16,2
154,2024-01-17,2
154,2024-01-18,0
154,2024-01-19,2
154,2024-01-20,0
154,2024-01-21,2
154,2024-01-22,0
154,2024-01-23,1
154,2024-01-24,0
154,2024-01-25,0
154,2024-01-26,0
154,2024-01-27,4
154,2024-01-28,0
154,2024-01-29,2
154,2024-01-30,0
155,2024-01-01,0
155,2024-01-02,0
155,2024-01-03,2
155,2024-01-04,0
155,2024-01-05,0
155,2024-01-06,0
155,2024-01-07,0
155,2024-01-08,1
155,2024-01-09,0
155,2024-01-10,2
155,2024-01-11,2
155,2024-01-12,2
155,2024-01-13,0
155,2024-01-14,0
155,2024-01-15,2
155,2024-01-16,6
155,2024-01-17,0
155,2024-01-18,0
155,2024-01-19,4
155,2024-01-20,0
155,2024-01-21,0
155,2024-01-22,0
155,2024-01-23,0
155,2024-01-24,2
155,2024-01-25,0
155,2024-01-26,0
155,2024-01-27,2
155,2024-01-28,0
155,2024-01-29,0
155,2024-01-30,0
156,2024-01-01,0
156,2024-01-02,2
156,2024-01-03,4
156,2024-01-04,0
156,2024-01-05,0
156,2024-01-06,4
156,2024-01-07,2
156,2024-01-08,4
156,2024-01-09,0
156,2024-01-10,2
156,2024-01-11,0
156,2024-01-12,2
156,2024-01-13,0
156,2024-01-14,0
156,2024-01-15,2
156,2024-01-16,0
156,2024-01-17,2
156,2024-01-18,2
156,2024-01-19,2
156,2024-01-20,0
156,2024-01-21,2
156,2024-01-22,0
156,2024-01-23,0
156,2024-01-24,2
156,2024-01-25,2
156,2024-01-26,0
156,2024-01-27,2
156,2024-01-28,2
156,2024-01-29,0
156,2024-01-30,0
157,2024-01-01,2
157,2024-01-02,4
157,2024-01-03,0
157,2024-01-04,4
157,2024-01-05,2
157,2024-01-06,4
157,2024-01-07,2
157,2024-01-08,2
157,2024-01-09,6
157,2024-01-10,0
157,2024-01-11,0
157,2024-01-12,0
157,2024-01-13,0
157,2024-01-14,8
157,2024-01-15,0
157,2024-01-16,0
157,2024-01-17,2
157,2024-01-18,0
157,2024-01-19,6
157,2024-01-20,2
157,2024-01-21,0
157,2024-01-22,0
157,2024-01-23,2
157,2024-01-24,4
157,2024-01-25,0
157,2024-01-26,2
157,2024-01-27,0
157,2024-01-28,0
157,2024-01-29,2
157,2024-01-30,0
158,2024-01-01,0
158,2024-01-02,0
158,2024-01-03,0
158,2024-01-04,2
158,2024-01-05,0
158,2024-01-06,0
158,2024-01-07,2
158,2024-01-08,2
158,2024-01-09,0
158,2024-01-10,4
158,2024-01-11,0
158,2024-01-12,0
158,2024-01-13,2
158,2024-01-14,0
158,2024-01-15,2
158,2024-01-16,0
158,2024-01-17,0
158,2024-01-18,2
158,2024-01-19,0
158,2024-01-20,2
158,2024-01-21,0
158,2024-01-22,2
158,2024-01-23,2
158,2024-01-24,0
158,2024-01-25,2
158,2024-01-26,2
158,2024-01-27,0
158,2024-01-28,2
158,2024-01-29,4
158,2024-01-30,0
159,2024-01-01,2
159,2024-01-02,0
159,2024-01-03,0
159,2024-01-04,0
159,2024-01-05,0
159,2024-01-06,2
159,2024-01-07,0
159,2024-01-08,0
159,2024-01-09,4
159,2024-01-10,2
159,2024-01-11,0
159,2024-01-12,2
159,2024-01-13,0
159,2024-01-14,0
159,2024-01-15,2
159,2024-01-16,4
159,2024-01-17,2
159,2024-01-18,0
159,2024-01-19,0
159,2024-01-20,0
159,2024-01-21,0
159,2024-01-22,2
159,2024-01-23,2
159,2024-01-24,2
159,2024-01-25,2
159,2024-01-26,0
159,2024-01-27,4
159,2024-01-28,3
159,2024-01-29,0
159,2024-01-30,2
160,2024-01-01,2
160,2024-01-02,2
160,2024-01-03,0
160,2024-01-04,0
160,2024-01-05,0
160,2024-01-06,4
160,2024-01-07,2
160,2024-01-08,4
160,2024-01-09,3
160,2024-01-10,0
160,2024-01-11,0
160,2024-01-12,4
160,2024-01-13,2
160,2024-01-14,3
160,2024-01-15,0
160,2024-01-16,4
160,2024-01-17,4
160,2024-01-18,0
160,2024-01-19,0
160,2024-01-20,0
160,2024-01-21,0
160,2024-01-22,0
160,2024-01-23,0
160,2024-01-24,0
160,2024-01-25,0
160,2024-01-26,2
160,2024-01-27,0
160,2024-01-28,4
160,2024-01-29,2
160,2024-01-30,1
161,2024-01-01,0
161,2024-01-02,0
161,2024-01-03,0
161,2024-01-04,0
161,2024-01-05,0
161,2024-01-06,2
161,2024-01-07,2
161,2024-01-08,0
161,2024-01-09,0
161,2024-01-10,0
161,2024-01-11,2
161,2024-01-12,1
161,2024-01-13,6
161,2024-01-14,0
161,2024-01-15,0
161,2024-01-16,2
161,2024-01-17,2
161,2024-01-18,4
161,2024-01-19,2
161,2024-01-20,0
161,2024-01-21,4
161,2024-01-22,2
161,2024-01-23,0
161,2024-01-24,2
161,2024-01-25,0
161,2024-01-26,2
161,2024-01-27,0
161,2024-01-28,4
161,2024-01-29,0
161,2024-01-30,0
162,2024-01-01,2
162,2024-01-02,0
162,2024-01-03,2
162,2024-01-04,0
162,2024-01-05,0
162,2024-01-06,0
162,2024-01-07,0
162,2024-01-08,6
162,2024-01-09,0
162,2024-01-10,0
162,2024-01-11,4
162,2024-01-12,2
162,2024-01-13,3
162,2024-01-14,2
162,2024-01-15,0
162,2024-01-16,0
162,2024-01-17,2
162,2024-01-18,0
162,2024-01-19,2
162,2024-01-20,4
162,2024-01-21,2
162,2024-01-22,2
162,2024-01-23,0
162,2024-01-24,2
162,2024-01-25,0
162,2024-01-26,2
162,2024-01-27,0
162,2024-01-28,0
162,2024-01-29,0
162,2024-01-30,0
163,2024-01-01,0
163,2024-01-02,0
163,2024-01-03,4
163,2024-01-04,0
163,2024-01-05,0
163,2024-01-06,8
163,2024-01-07,2
163,2024-01-08,0
163,2024-01-09,0
163,2024-01-10,4
163,2024-01-11,2
163,2024-01-12,0
163,2024-01-13,1
163,2024-01-14,0
163,2024-01-15,1
163,2024-01-16,2
163,2024-01-17,0
163,2024-01-18,0
163,2024-01-19,0
163,2024-01-20,2
163,2024-01-21,0
163,2024-01-22,0
163,2024-01-23,0
163,2024-01-24,0
163,2024-01-25,0
163,2024-01-26,0
163,2024-01-27,0
163,2024-01-28,0
163,2024-01-29,6
163,2024-01-30,2
164,2024-01-01,0
164,2024-01-02,0
164,2024-01-03,0
164,2024-01-04,0
164,2024-01-05,6
164,2024-01-06,4
164,2024-01-07,2
164,2024-01-08,0
164,2024-01-09,6
164,2024-01-10,0
164,2024-01-11,0
164,2024-01-12,2
164,2024-01-13,0
164,2024-01-14,0
164,2024-01-15,2
164,2024-01-16,0
164,2024-01-17,0
164,2024-01-18,2
164,2024-01-19,0
164,2024-01-20,0
164,2024-01-21,6
164,2024-01-22,0
164,2024-01-23,0
164,2024-01-24,0
164,2024-01-25,0
164,2024-01-26,4
164,2024-01-27,0
164,2024-01-28,0
164,2024-01-29,10
164,2024-01-30,0
165,2024-01-01,4
165,2024-01-02,2
165,2024-01-03,0
165,2024-01-04,2
165,2024-01-05,0
165,2024-01-06,0
165,2024-01-07,2
165,2024-01-08,0
165,2024-01-09,4
165,2024-01-10,0
165,2024-01-11,4
165,2024-01-12,5
165,2024-01-13,0
165,2024-01-14,4
165,2024-01-15,0
165,2024-01-16,0
165,2024-01-17,0
165,2024-01-18,4
165,2024-01-19,0
165,2024-01-20,2
165,2024-01-21,2
165,2024-01-22,2
165,2024-01-23,0
165,2024-01-24,2
165,2024-01-25,0
165,2024-01-26,4
165,2024-01-27,0
165,2024-01-28,0
165,2024-01-29,2
165,2024-01-30,0
166,2024-01-01,5
166,2024-01-02,0
166,2024-01-03,2
166,2024-01-04,6
166,2024-01-05,4
166,2024-01-06,0
166,2024-01-07,3
166,2024-01-08,0
166,2024-01-09,0
166,2024-01-10,2
166,2024-01-11,0
166,2024-01-12,4
166,2024-01-13,0
166,2024-01-14,0
166,2024-01-15,6
166,2024-01-16,0
166,2024-01-17,0
166,2024-01-18,0
166,2024-01-19,6
166,2024-01-20,0
166,2024-01-21,4
166,2024-01-22,0
166,2024-01-23,4
166,2024-01-24,0
166,2024-01-25,2
166,2024-01-26,2
166,2024-01-27,0
166,2024-01-28,2
166,2024-01-29,0
166,2024-01-30,2
167,2024-01-01,2
167,2024-01-02,0
167,2024-01-03,0
167,2024-01-04,0
167,2024-01-05,0
167,2024-01-06,0
167,2024-01-07,0
167,2024-01-08,2
167,2024-01-09,0
167,2024-01-10,6
167,2024-01-11,0
167,2024-01-12,2
167,2024-01-13,0
167,2024-01-14,4
167,2024-01-15,0
167,2024-01-16,2
167,2024-01-17,0
167,2024-01-18,2
167,2024-01-19,0
167,2024-01-20,2
167,2024-01-21,0
167,2024-01-22,0
167,2024-01-23,4
167,2024-01-24,6
167,2024-01-25,7
167,2024-01-26,0
167,2024-01-27,0
167,2024-01-28,4
167,2024-01-29,0
167,2024-01-30,0
168,2024-01-01,0
168,2024-01-02,0
168,2024-01-03,0
168,2024-01-04,0
168,2024-01-05,2
168,2024-01-06,2
168,2024-01-07,0
168,2024-01-08,2
168,2024-01-09,0
168,2024-01-10,2
168,2024-01-11,0
168,2024-01-12,0
168,2024-01-13,4
168,2024-01-14,4
168,2024-01-15,0
168,2024-01-16,0
168,2024-01-17,2
168,2024-01-18,6
168,2024-01-19,2
168,2024-01-20,2
168,2024-01-21,2
168,2024-01-22,0
168,2024-01-23,0
168,2024-01-24,0
168,2024-01-25,0
168,2024-01-26,0
168,2024-01-27,4
168,2024-01-28,0
168,2024-01-29,4
168,2024-01-30,0
169,2024-01-01,0
169,2024-01-02,0
169,2024-01-03,2
169,2024-01-04,2
169,2024-01-05,4
169,2024-01-06,6
169,2024-01-07,2
169,2024-01-08,0
169,2024-01-09,0
169,2024-01-10,2
169,2024-01-11,2
169,2024-01-12,2
169,2024-01-13,0
169,2024-01-14,0
169,2024-01-15,0
169,2024-01-16,0
169,2024-01-17,2
169,2024-01-18,0
169,2024-01-19,2
169,2024-01-20,0
169,2024-01-21,0
169,2024-01-22,0
169,2024-01-23,4
169,2024-01-24,0
169,2024-01-25,0
169,2024-01-26,2
169,2024-01-27,2
169,2024-01-28,0
169,2024-01-29,0
169,2024-01-30,0
170,2024-01-01,2
170,2024-01-02,0
170,2024-01-03,2
170,2024-01-04,6
170,2024-01-05,2
170,2024-01-06,2
170,2024-01-07,4
170,2024-01-08,2
170,2024-01-09,2
170,2024-01-10,4
170,2024-01-11,0
170,2024-01-12,6
170,2024-01-13,0
